user_id,first_name,last_name,email,phone,preferred_city,preferred_state,budget_min,budget_max,preferred_property_type,preferred_beds_min,signup_date,is_active,user_segment
bda74185-9c01-452b-91b2-790c250da8e4,Marie,Smith,foxgina@example.com,544.330.0910,Miami,FL,322861,632466,Multi-Family,2,2025-09-07,True,upgrader
27ecd775-c71a-4c46-b751-43b2bf6640fa,David,Gates,nicholasgallagher@example.net,001-621-824-4717,Miami,FL,414504,672155,Multi-Family,4,2025-10-03,True,upgrader
8ca8b6e0-fd50-49c5-a3b6-d043327337c7,Elizabeth,Carrillo,fernando14@example.org,(465)904-4271x7396,Chicago,IL,224695,480645,Condo,1,2025-09-22,True,first_time_buyer
ed5f234b-6114-4d4b-918c-4142d3bbbbd6,Amber,Reynolds,gainesjennifer@example.org,2112947072,Austin,TX,373185,587788,Condo,1,2024-07-22,True,first_time_buyer
6589d631-8b98-45dd-b333-8337913598f3,Joseph,Graves,gandrews@example.net,001-777-766-1830x67198,Denver,CO,413445,707630,Multi-Family,4,2025-09-01,True,downsizer
752f3429-1b49-40ea-affd-753004040248,Richard,Chen,diazmelissa@example.com,674-832-8063,Austin,TX,272258,657493,Townhouse,1,2025-09-14,True,downsizer
ab3a0420-59ff-41a0-81f8-734432cd9965,Crystal,Howard,mccluresamuel@example.org,(603)909-3761,Chicago,IL,221236,401854,Condo,2,2026-02-18,True,upgrader
c36d960a-d526-4ecd-89d7-ec888394a048,Mary,Cole,johnsonbrian@example.net,5613387829,Nashville,TN,272078,519379,Townhouse,4,2025-05-29,True,investor
e13db82e-10df-46bb-8917-0bb310ab52ed,Donald,Valdez,nmeadows@example.org,420.320.4179,Denver,CO,379495,832717,Single Family,1,2024-05-30,True,downsizer
6cea74f6-fc76-4a1a-97e1-f09fec1cb7b9,Daniel,Crawford,bryanharris@example.com,001-365-319-8253x0925,New York,NY,650938,958848,Single Family,2,2025-12-22,True,downsizer
782341a9-9366-4ea7-8d3e-6a7e8ade30c0,Katherine,Jackson,angela73@example.net,2212962071,Nashville,TN,307902,611592,Single Family,1,2024-11-20,True,downsizer
8db76b11-a5c3-4a45-a5d9-c5582da11a8a,Christopher,Pearson,robert72@example.org,(448)976-3290,Miami,FL,306984,568587,Townhouse,1,2024-09-12,True,upgrader
0400632f-eb54-4bab-b40d-56593559eb87,Christopher,Serrano,michael08@example.org,918.519.5883,Austin,TX,399798,627083,Multi-Family,1,2025-07-25,True,investor
1fc9ca47-6067-4b10-9402-886dd07636ca,James,Hogan,kjimenez@example.net,9052436459,Seattle,WA,595276,906204,Townhouse,4,2024-11-22,True,investor
89107b9e-69e6-49c1-a52a-20b938e3f061,Brian,Medina,kristenwashington@example.org,537-399-5635,Boston,MA,487654,1031655,Single Family,1,2024-07-19,True,first_time_buyer
a79985d6-3cba-4d7e-8cd1-27717d0530cb,Corey,Rojas,nicholaswalker@example.com,001-870-762-3972,Nashville,TN,312620,562773,Multi-Family,3,2024-12-28,True,upgrader
763f893a-d8ee-45f1-b986-0474b0db1ff2,Jennifer,Chen,james20@example.net,001-704-521-7762,Portland,OR,373590,638952,Multi-Family,4,2024-08-11,True,downsizer
1707cdaa-38c4-4849-9d6e-83ed4d579256,Cassandra,Clarke,belindatran@example.org,268-873-9774,Boston,MA,540572,810998,Condo,1,2026-02-10,True,investor
fbddc2be-7a34-41a8-9223-355386e806f7,John,Murphy,patriciavargas@example.org,001-806-900-7806,New York,NY,691477,1204407,Multi-Family,3,2025-10-24,True,first_time_buyer
0a04aefd-b5a3-4f9d-9ed9-43f5986b0665,Heather,Garcia,jallen@example.org,001-963-225-4310x742,Austin,TX,397299,595065,Townhouse,1,2025-12-16,True,investor
a69d435c-8df6-4530-8f6f-2fd415df094a,Steven,Taylor,xlopez@example.net,501.365.8046x498,New York,NY,624455,1170764,Multi-Family,1,2026-04-17,True,upgrader
db4b2f58-9408-4dca-b658-01cd2d4861ac,Matthew,Randolph,pamela16@example.com,590.355.2818x325,San Francisco,CA,690711,1538924,Townhouse,4,2025-07-31,True,downsizer
2de87dc6-3286-4a7c-bd97-663973851201,Jo,Goodwin,karenhodges@example.com,(348)964-0155x778,New York,NY,708688,1243058,Condo,2,2025-08-21,True,investor
51d3c599-0a61-4a3d-bf63-0e40cfd205d2,Erika,Patel,shannon51@example.org,911.462.4112x412,Chicago,IL,238236,431971,Condo,1,2025-10-04,True,upgrader
df6ee0f8-c691-492e-aa1c-1afd40c86727,Abigail,Burton,robert82@example.com,(767)704-3103x856,New York,NY,586436,1267633,Townhouse,3,2026-02-02,False,downsizer
308687c8-5aca-4f31-85eb-18fbd1718e6e,Elizabeth,Moreno,kellis@example.org,424-637-5402x5472,Seattle,WA,549500,930251,Condo,3,2025-04-24,True,downsizer
03f7af94-87e0-4951-b677-ec4b9d48b35e,Gregory,Erickson,evanwilson@example.com,001-727-745-2380,Nashville,TN,340993,515977,Townhouse,4,2024-09-14,True,investor
763abab1-3823-46ea-9ae7-ec9d9227e2f3,Shane,Cantrell,david06@example.com,001-927-752-0885x47492,Miami,FL,348099,786819,Condo,4,2024-08-20,True,downsizer
010a46b3-ae94-411c-9970-09d6eda27bab,Jessica,Mccullough,ericawilson@example.org,(693)575-1509x3983,Nashville,TN,274973,578991,Multi-Family,2,2025-09-19,True,upgrader
466dedf6-0067-4797-a499-8349e560f980,Amanda,Griffin,daughertypreston@example.com,799-780-5626x56504,New York,NY,603078,1331128,Condo,2,2024-05-20,True,first_time_buyer
dcd067a2-ec3c-4207-83be-4b19d71cfe0f,Sean,Hoffman,jessicawallace@example.com,942.766.2991x234,Portland,OR,441446,602412,Townhouse,1,2024-12-15,True,downsizer
af8a1fe3-1068-4038-a249-303f4983fb7e,Susan,Avila,smithdanielle@example.com,(628)979-2326x48704,Portland,OR,320876,625708,Townhouse,2,2024-06-21,True,downsizer
3b83cd09-e16f-48d9-a558-85fcac3c68fb,Steven,Johnson,moorekevin@example.net,+1-771-946-2730x1471,Boston,MA,477568,909328,Multi-Family,4,2025-06-16,True,upgrader
3b69e0e8-0539-46f4-b5ce-26873a4fcaea,Miranda,Burton,hmccann@example.com,690.742.9025x72520,San Francisco,CA,855960,1712920,Single Family,2,2025-06-21,True,upgrader
3fca92cd-01e2-4246-83d2-8952fa7bcf54,Rhonda,Kelly,kelly18@example.org,001-721-492-8554x45189,Chicago,IL,277934,392751,Multi-Family,3,2025-03-06,False,downsizer
57710400-68ea-48ee-be08-7ac49ae66bb5,April,Watson,kjenkins@example.org,328.833.8988,Boston,MA,392056,799089,Condo,4,2024-05-13,True,downsizer
de0c1d31-8ad8-4ba4-9d10-0cee01f7f04d,Charles,Fuentes,mendozalarry@example.com,(579)485-2401,Seattle,WA,564991,822760,Single Family,4,2025-04-05,True,downsizer
44cb458a-6e61-4ce2-897c-a89e1a0a5f16,Douglas,Perez,jasonzavala@example.com,001-211-907-6031x089,Boston,MA,412633,1020719,Condo,3,2026-01-20,True,downsizer
df90cfcb-fc6c-4248-8b6f-b24e8d089d6d,Johnny,Jones,websterkimberly@example.net,793.725.0124,Denver,CO,415983,700782,Single Family,4,2024-07-29,True,downsizer
387eab36-bcbc-407e-b895-2c24eeabc945,Vincent,Chandler,williamjones@example.net,001-408-933-4280x13875,Nashville,TN,248060,448936,Single Family,1,2024-08-29,True,first_time_buyer
f0f1e5c7-76aa-4293-ab0d-eca1a819afd8,Daniel,Davenport,gcoleman@example.org,(715)917-1827x54801,Chicago,IL,307641,514585,Condo,2,2025-09-08,True,downsizer
25e92f3a-9b1d-41a7-b6fc-de634282c565,Justin,Burke,gloria73@example.net,(346)331-7520x71678,Portland,OR,334778,651261,Condo,2,2024-07-27,True,downsizer
d40d10af-7d53-4ecb-be4a-490ad0957b7a,Richard,Garza,figueroapatricia@example.org,853-953-9613,New York,NY,517444,1195995,Condo,4,2024-08-16,True,downsizer
336ce97f-ff65-4942-af96-c71502cb1413,Jennifer,Perkins,katelyn65@example.com,+1-496-278-4271x14773,Austin,TX,365139,541301,Single Family,1,2024-11-23,True,investor
8b11a1c2-6ab4-4681-a448-718c0e972bdc,Brian,Jones,stantonpatrick@example.net,624-799-1187x73477,Nashville,TN,279118,531510,Townhouse,4,2024-07-15,True,upgrader
8284d631-d45c-4d64-b8c2-556578cc6779,Amber,Smith,ewingnicole@example.org,(875)467-7002x8427,Seattle,WA,501614,907390,Single Family,3,2025-12-16,True,downsizer
772bcce0-ce3c-4556-a6c3-dae856ecd851,Paul,Gallagher,rkeller@example.net,001-977-882-8064,Seattle,WA,456230,1005756,Townhouse,1,2024-12-18,True,upgrader
c1217292-bab5-4cc6-8562-239cb1b20351,Michael,Levine,bryan90@example.org,(259)505-6165x565,Boston,MA,436521,753008,Townhouse,2,2025-07-28,True,downsizer
0335b1f9-1a21-42c8-adc7-d5b27b04428e,Deborah,Watkins,meltondanny@example.org,6852076986,Seattle,WA,448952,904298,Condo,4,2024-11-01,True,investor
72c5dbcc-20e5-4db0-8e2f-cfbe8ce9bde1,Brianna,Odom,uhudson@example.net,671-735-7852,San Francisco,CA,715065,1368859,Condo,3,2025-09-24,True,first_time_buyer
9a555e53-ac23-4f59-a292-aaaadcbf4cd2,James,Reid,pittmanamanda@example.com,604-396-3919x195,Nashville,TN,354221,536921,Condo,4,2026-04-12,False,downsizer
264edad3-cbf1-466d-8e43-9b195a483626,Amanda,Simmons,laura48@example.com,(485)936-6498x78208,New York,NY,684597,1111642,Multi-Family,4,2025-06-22,True,first_time_buyer
5d31c952-7f36-40db-9530-7589151efb72,Suzanne,Harmon,oadams@example.net,+1-869-808-3572x324,Denver,CO,378194,680584,Townhouse,2,2024-10-06,True,downsizer
fc0877c5-b188-412a-8ccf-6a9703ed984c,Maria,Brown,meghanadams@example.com,+1-924-993-6312x3034,San Francisco,CA,828565,1524992,Townhouse,3,2024-12-22,True,first_time_buyer
bae0124f-ec3b-4fba-9253-eba3d96a7844,Ryan,Lucas,harrisjoseph@example.org,348-820-7001x594,Portland,OR,381952,797443,Single Family,2,2025-06-17,True,first_time_buyer
b408d675-ccdf-4926-8098-f2661f2a36b3,Emily,Blackwell,uhahn@example.org,919.381.8984,Portland,OR,339422,765549,Single Family,4,2026-02-18,True,first_time_buyer
1b3d263c-b463-420e-bb14-836b7e6add70,David,Roman,marisa63@example.com,221.923.4764,Denver,CO,364629,807843,Townhouse,4,2024-10-25,True,investor
09854d0b-8378-4d41-a29e-e260e6e09df2,Holly,Rodriguez,pwells@example.com,(557)654-0900,Denver,CO,464232,826496,Townhouse,3,2025-05-28,True,investor
ab566f75-0457-41cf-9c3a-bc2bfd12c6b4,Kyle,Mullen,rebecca18@example.org,760.864.4134x327,Nashville,TN,357480,498526,Townhouse,1,2025-06-12,True,downsizer
b70def70-e828-4f9c-9f1e-6fc8b73ba534,Joshua,Miller,aruiz@example.com,001-961-224-8156x985,Austin,TX,403985,690085,Condo,2,2025-12-01,True,upgrader
93c4b563-6ddd-4384-9366-cc1975f82cb4,Danielle,White,igibbs@example.org,(734)959-1123x8296,Denver,CO,455643,790964,Multi-Family,2,2025-11-12,True,upgrader
3441a764-8d41-4192-8a82-396dd534a5b8,Jill,Green,lauren31@example.com,(926)569-3008x931,New York,NY,605668,967094,Single Family,4,2025-04-18,True,upgrader
fc5cef38-e508-4e56-8b72-1f708955f437,Melissa,Williams,jburke@example.org,(529)610-8677x133,Nashville,TN,294563,537608,Single Family,1,2024-11-11,True,downsizer
ed4978ab-664b-4b21-9529-543caf90580f,Troy,Anderson,carolcarney@example.com,001-736-926-2044x3973,Nashville,TN,342012,599135,Multi-Family,2,2024-11-30,False,investor
9e7bc21e-ef6a-4abb-928e-334fcce1ca1e,Taylor,Savage,tmcdaniel@example.com,001-769-241-1800x537,Portland,OR,340280,757085,Townhouse,2,2024-07-05,True,downsizer
8f08def4-61db-4920-affd-fd077c744dac,William,James,ilambert@example.net,4923428757,Nashville,TN,347298,592450,Single Family,1,2024-05-07,True,downsizer
9bfa5eda-be5f-4225-b4a3-1a67ee637fbb,Alyssa,Thomas,edwardstiffany@example.com,956-444-9485x625,Austin,TX,286772,687971,Multi-Family,4,2024-12-21,True,downsizer
488dd3d3-7738-4cdb-8ce6-bdf7e36b912b,Sandra,Fields,jbrown@example.org,920.274.2761,Denver,CO,494289,855086,Townhouse,2,2025-06-14,True,upgrader
2e4f56d3-700e-4f29-ab93-419471286c8b,Vanessa,Hoffman,uvasquez@example.org,551-234-2284,Boston,MA,517644,796376,Townhouse,2,2025-03-22,True,upgrader
43f48d00-016a-431e-b442-1ca3ae834da3,Ashley,Butler,sancheztyler@example.org,904-616-5915x20177,Denver,CO,400823,630079,Single Family,1,2025-05-23,True,first_time_buyer
f2c65f4c-6553-4037-8cb3-ec0daed8da7f,Adam,Booker,unguyen@example.net,001-823-304-5018,Chicago,IL,272336,475902,Multi-Family,1,2025-07-12,True,upgrader
2cd2cac3-e042-42c3-b19e-7daa909cd935,Gregory,Hanna,ndavis@example.org,(764)521-4764x9251,Boston,MA,582690,852252,Condo,4,2025-02-19,True,downsizer
47069c22-3fbf-4a3d-87b2-3289e01fd52b,Nicole,Alvarez,bdavis@example.com,+1-326-661-0857x327,Boston,MA,532498,748288,Townhouse,3,2025-04-26,True,investor
88144104-0a59-46a7-8fe8-31101fcc8a2e,Christian,Solis,edgar24@example.org,964.690.8108x18661,New York,NY,707232,1255092,Condo,2,2025-04-11,True,first_time_buyer
070fee81-5da5-4ed5-b156-a3315f9c252f,Brenda,Mack,wilsondorothy@example.org,(960)616-4597,Seattle,WA,556504,924034,Condo,2,2025-01-18,False,downsizer
b408296e-57af-4907-ac03-0c74b38f5b6f,Samantha,Patrick,jacobburgess@example.net,816-980-0610x277,Denver,CO,344303,632627,Single Family,4,2025-01-08,True,downsizer
a72c7b02-acea-402c-804f-e4db789e4ce0,Lisa,Jensen,fballard@example.org,(403)510-3037,Nashville,TN,334929,489557,Single Family,2,2024-12-11,True,upgrader
b2b12db4-2cf0-4b53-ab4a-930bb593f9e4,Connie,Tyler,christophercarrillo@example.org,560.612.2777x0793,Austin,TX,384465,643141,Townhouse,2,2025-03-18,True,investor
a6d08128-4ff1-4baf-813b-6052b96137da,Martha,Williams,garciamelanie@example.com,(579)298-4076x78997,New York,NY,585363,958191,Condo,4,2025-06-24,True,investor
76569561-afdd-4b03-a543-c1907c21cb65,Robert,Stewart,adamsdeborah@example.com,579-957-6024,Portland,OR,395712,567753,Single Family,3,2025-05-25,False,investor
6e3312b9-9fd5-4e79-8cd5-5ac932c60208,Jesse,Robinson,sandra72@example.com,001-566-457-2934x1722,New York,NY,729507,1176561,Townhouse,2,2025-01-10,True,first_time_buyer
c809e1d3-10b7-4e8f-bfd3-0a6a218168be,Craig,Perry,ntorres@example.net,3057452280,Austin,TX,349294,498103,Condo,1,2025-07-20,False,downsizer
94d5495f-b8ef-445e-b74f-49a72aa21639,Christina,Martinez,tomchaney@example.com,001-308-242-8910x77119,San Francisco,CA,754540,1601945,Multi-Family,4,2025-03-14,True,first_time_buyer
4d483110-d090-4f08-9a1f-a377ad91306f,Gary,Wilson,rhondamoore@example.com,001-878-271-2552x137,San Francisco,CA,837426,1293974,Single Family,3,2025-05-09,True,investor
b7792e27-8f99-4a1c-a040-fbfd59941063,Lisa,Peterson,christopherwatson@example.com,(732)286-3266x678,Chicago,IL,266320,453378,Single Family,3,2024-10-30,True,investor
a6896016-8eff-406e-a470-2eaa312252fd,Kayla,Robbins,millerleroy@example.org,(706)202-9084x66845,Austin,TX,303004,703041,Single Family,4,2025-03-23,True,first_time_buyer
405dbdd5-5846-4ca0-bfb3-8162aad7ade5,Rachel,Bishop,isabellagriffin@example.org,+1-299-775-6341,Miami,FL,399911,714513,Condo,1,2025-12-29,True,investor
df68497b-da51-4c72-948c-4ef8fa1c3deb,Jennifer,Hobbs,jason88@example.com,752.600.8943x46810,Austin,TX,292117,709428,Townhouse,2,2025-02-13,True,upgrader
fa93e8e1-2a29-459a-bf05-b729c79bbdd8,Michael,Williams,westashley@example.org,453.899.8935x449,Boston,MA,540428,724540,Multi-Family,3,2025-08-05,True,upgrader
8b99250b-3106-4f6e-a222-cfff188c5da8,John,Murphy,mackenzieward@example.org,(566)911-0627,Seattle,WA,551781,943651,Townhouse,1,2025-05-18,True,investor
b79ce473-4072-4ca1-beef-7dd9f89545d1,Erica,Powell,lwiggins@example.com,+1-367-576-2282x7728,Nashville,TN,258877,594665,Single Family,2,2024-06-30,True,first_time_buyer
ae6dad9b-edc3-45e8-a858-f38948526349,Antonio,Moore,sandra19@example.com,715-694-0821,Austin,TX,385923,497764,Single Family,4,2025-04-01,True,investor
f0f8c1dd-eb05-44fb-bc10-6dec8d17ef9b,Kevin,Tucker,douglaslawrence@example.org,643-927-0185x1067,Chicago,IL,307771,535059,Multi-Family,2,2026-04-28,True,downsizer
9cf7b4ea-f07d-4f28-8d02-11673311d09c,Kimberly,Alvarez,kathleenwagner@example.com,001-277-925-1996x63658,Nashville,TN,272550,455577,Townhouse,1,2026-02-21,True,first_time_buyer
ce80ad7a-3713-4987-bc58-435cf4389d76,Debbie,Cline,armstronglaura@example.net,981-281-3989x0983,Chicago,IL,233434,475260,Single Family,4,2025-10-23,True,downsizer
9c356923-22a6-4252-a6d0-10c69029bf67,Sharon,White,hilljamie@example.net,001-971-289-5690,Miami,FL,416029,627674,Single Family,4,2024-07-30,True,investor
32aadb35-0f19-4b5c-a5a8-2998d731ddd3,Henry,Johnson,patrick11@example.org,+1-824-422-4124,Miami,FL,384571,625977,Condo,4,2025-01-07,True,downsizer
7da8d4cc-b153-4916-8db3-317e7ddc9b35,Susan,White,evanscorey@example.org,(854)361-0339x93788,Denver,CO,450856,755303,Condo,2,2024-06-16,True,downsizer
1c7cce62-2cb0-4e47-b439-35060ff6a068,Lucas,Tran,washingtonrick@example.org,8489913824,Austin,TX,301454,572945,Single Family,3,2024-11-16,True,downsizer
7a539889-9277-4f51-b8b4-c15ff1b0d85d,Cynthia,Harris,nathanielgalloway@example.org,+1-468-270-0794,Miami,FL,315592,682453,Condo,4,2024-07-04,True,first_time_buyer
ba9c9bdd-df60-439d-9a71-ba054a8c2283,Sandra,Nelson,mary65@example.net,698.340.2891,Chicago,IL,284723,401279,Condo,4,2024-06-16,True,upgrader
4ec211e4-0457-44ae-92dc-ea7374574629,David,Taylor,natalie39@example.net,254-974-3553x79502,Portland,OR,446183,571225,Single Family,2,2025-02-16,True,downsizer
7e4a44d4-5ef0-475e-826a-5f6410006043,Albert,Thompson,ifarmer@example.org,+1-318-907-1569x5620,Boston,MA,505419,735241,Condo,2,2024-05-07,True,upgrader
d9a67702-f45c-4a54-bff7-43b293fc2a56,James,Smith,changerin@example.net,(531)294-3375x047,New York,NY,688685,1247524,Townhouse,4,2025-01-29,True,first_time_buyer
d5bead56-3067-4d19-b09e-565f0bf587c2,Lori,Foster,ashley72@example.net,499.692.1921,Denver,CO,352458,816790,Single Family,2,2024-09-24,True,downsizer
7e2ff2e9-9235-45dc-b026-319ba076bb01,Melissa,Ibarra,james08@example.net,987-906-0566x418,Portland,OR,347104,580184,Townhouse,2,2026-03-17,True,downsizer
4f02e10c-d963-4722-8cb3-6c5512b807be,Katherine,Stephenson,brandonhull@example.net,550.563.5190x361,Miami,FL,427872,572605,Townhouse,1,2025-01-23,True,upgrader
64045d22-b7e9-41eb-b08a-f990cc8a0c4a,Lance,Garrett,johnsonryan@example.org,001-754-531-7350,Chicago,IL,219577,428438,Townhouse,4,2024-09-01,True,upgrader
6ee0ebd4-e3e6-4c4c-a858-eec061692e4c,Kimberly,Harvey,garrettbeth@example.org,6068512070,Miami,FL,423013,593466,Multi-Family,4,2026-03-24,True,investor
458ecdcc-c5ce-4095-803c-78c1ff0e8db3,Erica,Hansen,melissa61@example.net,001-263-999-0767x69915,Boston,MA,480098,976266,Condo,1,2024-06-21,True,investor
13803893-eafb-4f0b-ac7d-2164aad83167,Briana,Rodriguez,larsoncarlos@example.org,001-428-545-6797,Chicago,IL,230803,455101,Single Family,3,2025-05-17,False,first_time_buyer
473a76c0-5cd4-484f-92ad-267ce62d0ca2,Bradley,Anderson,ppalmer@example.com,498-222-7495x4508,Austin,TX,404616,539493,Multi-Family,2,2024-08-12,True,upgrader
5f49dc5f-68f3-4f75-b95a-060dfa0c8e7c,Lori,Hansen,hendersonjames@example.org,+1-631-853-7795x9959,Boston,MA,398325,864823,Condo,4,2024-10-24,True,downsizer
e272713c-902b-4a3f-9d30-72abe8a40609,Daniel,Walter,crawfordsamantha@example.net,537.893.3756,Portland,OR,304422,720803,Condo,3,2024-12-30,True,investor
51934f18-40d8-4c58-b0c1-01d31ff03aa7,Veronica,Cox,howardangela@example.org,473-795-0033x4234,Miami,FL,341978,770855,Single Family,2,2024-09-15,True,downsizer
2794ecde-323d-498b-af78-b731207cb699,John,Gonzalez,meganlozano@example.org,+1-826-315-3473x55289,New York,NY,735108,1138588,Single Family,3,2026-01-13,True,downsizer
852530b4-009d-4f8a-a555-bb9cfd2f09ee,Nicole,Anderson,jamesgray@example.com,696-430-9938x42530,Denver,CO,436037,824229,Condo,1,2024-07-29,False,upgrader
fd7f931c-f4e9-47ac-a2d1-9ddfc8258002,Tanya,Blackwell,jessicamueller@example.net,+1-712-986-8578x725,Portland,OR,381677,671169,Townhouse,4,2026-01-16,True,first_time_buyer
a8c0deb5-b6c7-4f2d-b5d3-86e878fdef0a,Troy,Adams,ylittle@example.net,+1-403-733-7363x4669,Nashville,TN,311653,445860,Townhouse,1,2025-10-09,True,downsizer
3d376db7-0a11-44d0-8fa0-f6e356feda0b,Christopher,Walton,sean53@example.net,8787956776,San Francisco,CA,777952,1531193,Condo,2,2024-11-06,True,investor
5ca7e000-f962-4803-8df1-eea7c5c0febb,Logan,Reyes,scottbaker@example.org,(714)288-8143x111,Miami,FL,380053,747809,Single Family,2,2025-12-13,True,downsizer
908e6948-7061-474b-b72e-88d679739727,Matthew,Leonard,kevin43@example.net,+1-928-440-4456x690,Nashville,TN,352224,638308,Condo,2,2025-06-07,True,upgrader
0ec1a416-7e30-4cfc-9bc2-b2201a3c9e1f,Jeremy,Cummings,thomasblack@example.net,001-777-451-5366x37780,Nashville,TN,349677,445641,Townhouse,2,2026-01-26,True,investor
c1afed4c-8a5b-46ba-b3e8-93ffb6ba2a0a,David,Harding,porterdonna@example.com,736-866-8459x09022,Portland,OR,381318,593889,Single Family,1,2025-06-30,True,investor
1072f3f8-f44f-410c-b50a-c4ae2b544808,James,Myers,glopez@example.com,001-974-212-1820,Austin,TX,341070,495153,Condo,2,2026-04-20,True,investor
8c3a4626-c74b-4da7-8c6d-1124fd633c28,Chad,Mccarty,jamie48@example.org,805.980.2566x212,Nashville,TN,247146,469542,Condo,1,2024-09-17,True,upgrader
419ba7e2-2d07-4515-ac8b-04d97fa05478,Paul,Berger,davidharris@example.com,001-272-499-4938x743,Boston,MA,462850,1021125,Multi-Family,1,2025-10-29,True,upgrader
418d846d-3960-4ea0-b67b-4e5dd37d0d53,Makayla,Jacobs,aliciakent@example.com,879.501.4754x692,Chicago,IL,312465,513161,Multi-Family,4,2025-03-25,True,investor
e04a60dd-328c-45de-8516-62d90a3e356e,Christine,Reynolds,lbartlett@example.net,001-316-503-2484,San Francisco,CA,888874,1720864,Townhouse,2,2024-09-12,True,investor
03e0fa34-05e3-42f6-8277-a71419f1e09b,Robert,Gill,carneycharles@example.org,756.872.4380x70176,New York,NY,588239,1227611,Condo,2,2026-02-27,True,downsizer
5125b871-0a57-4e7f-846f-10fa47d4696d,Randy,Smith,fletcherderek@example.net,001-477-271-1837x2742,Seattle,WA,426800,980836,Condo,1,2026-01-19,False,investor
a4507621-7265-4b5d-9830-26e4e260a401,Gregory,Martinez,qjackson@example.org,+1-842-675-2308x37081,Nashville,TN,329441,487599,Townhouse,2,2025-07-21,True,first_time_buyer
85500dae-fe71-4290-9874-a27163ce578a,Carly,Williams,pwang@example.com,331.506.0053,Nashville,TN,293595,493042,Condo,1,2025-03-24,True,first_time_buyer
42fe5928-cf35-46fd-a667-3741c6e597aa,Colin,Conley,jenniferwilliams@example.net,855-383-9386,Austin,TX,276499,593599,Multi-Family,2,2026-04-04,True,downsizer
af3c4ecb-29ed-403b-9129-89c11bf20631,Daniel,Morris,moralesleslie@example.com,573.814.9501,New York,NY,599563,1094522,Multi-Family,2,2024-10-20,True,first_time_buyer
96edc63f-8989-417d-81a2-38d3f053f388,Carol,Bird,marquezkylie@example.net,(741)995-6252,Austin,TX,309812,566711,Single Family,1,2024-12-10,True,downsizer
5f481da1-c608-4daf-9108-1b29fe01a5d8,Andres,Barr,oreyes@example.net,589.803.0914,Chicago,IL,286858,480733,Single Family,3,2024-06-22,True,downsizer
07c543ca-fd01-4ebb-a316-e73bb9fff8ec,Christine,Brown,victor32@example.com,203.897.5245,Austin,TX,328228,642067,Multi-Family,2,2025-11-08,True,upgrader
2c7592bf-ebb6-4b66-8540-935c61b4d81b,Keith,Johnson,matthew38@example.org,+1-233-496-8527x01713,Denver,CO,490775,717551,Townhouse,3,2025-08-20,True,first_time_buyer
fb28583f-4fd7-44f5-a407-87cae0fd4008,David,Thompson,joelmiller@example.net,942.533.6293x449,Austin,TX,323041,618674,Multi-Family,2,2026-03-20,True,first_time_buyer
71afc40c-7816-469f-851d-79692567400d,Kimberly,Miller,raymond27@example.com,(489)662-7066x14982,New York,NY,532345,1285156,Multi-Family,2,2024-11-18,True,investor
9889666f-b2e1-4591-a814-470b4d304efa,Kevin,Campbell,ijones@example.net,832.930.0857x6665,Chicago,IL,277010,555985,Multi-Family,1,2025-02-06,True,downsizer
28c4bec0-843f-4788-ba88-3f0ea95f8c49,Vanessa,Jones,riddledavid@example.net,(836)845-8750,Portland,OR,373364,715260,Single Family,4,2024-12-15,True,downsizer
f65ce849-a6d0-45c1-a2e4-488cbb4a8197,John,Johnson,crystal02@example.com,+1-872-343-9920x116,Nashville,TN,262389,448923,Multi-Family,4,2025-10-23,True,upgrader
1c36c42f-e2cc-40d1-b6a4-7a65da4dee42,Jacob,Henderson,tking@example.net,+1-469-646-1195,Seattle,WA,432944,1033282,Single Family,1,2025-05-18,True,downsizer
417c38cb-5c66-4bc2-920f-95e6ff5d7d5a,Sarah,Sanders,adam27@example.org,716-486-4622,Seattle,WA,467777,791344,Multi-Family,4,2025-11-02,False,downsizer
af90beda-cf35-4e81-91ea-40d3e45dcde8,James,White,hayeslisa@example.org,402.334.6791,Seattle,WA,605147,936691,Single Family,4,2025-09-30,False,first_time_buyer
6d8d7c78-d669-4723-80ef-a987aab0856e,Nicholas,Hill,anthony37@example.com,+1-610-904-0901x38069,San Francisco,CA,848502,1494249,Condo,1,2024-12-04,False,downsizer
c2a6cfa5-ead6-4bb6-8baa-3ca5176e5563,Matthew,Jordan,evelyn55@example.org,(266)390-5510x762,Chicago,IL,309651,414253,Condo,2,2025-04-14,True,downsizer
f208f6ac-4f8f-4796-bf2b-7ba0c07e8bd6,Joshua,Lyons,miguelmontgomery@example.net,986.830.5050x5739,Boston,MA,582714,856502,Condo,3,2026-01-29,True,first_time_buyer
517e1734-daf0-4ff5-ba22-a56e3540f423,Laura,Bailey,shatfield@example.org,001-664-993-2898x0271,Boston,MA,465679,844140,Townhouse,3,2025-10-26,True,first_time_buyer
b8cb17e3-36a6-4b0f-acb8-6a2d42309e1e,Sean,Wilson,johnjackson@example.net,001-311-460-2564x347,Seattle,WA,543390,1043589,Single Family,4,2024-09-03,True,first_time_buyer
0ef293ec-0373-47ec-9bbb-211c0c6dc2fd,Cynthia,Vasquez,monica99@example.org,+1-356-768-6334x1411,Boston,MA,499723,747821,Townhouse,3,2026-03-09,True,upgrader
